image,caption
./images/train/462.jpg,"Wax figure of Chairman Mao in his favorite pose, standing in a lake with willows in the background"
./images/train/463.jpg,A bush with long green leaves in the sunlight.
./images/train/464.jpg,A blue sky with some white clouds and trees in the foreground.
./images/train/465.jpg,A glass door is opened to a large room filled with machinery.
./images/train/466.jpg,A slide showing the history of the school.
./images/train/467.jpg,"The group of people are in front of a banner that says ""Hua Ke Electric Wire 1963 Grade 1 Entry 60th Anniversary Gathering""."
./images/train/468.jpg,The 2023 DMF Intelligent Service Summit was successfully held in Huazhong University of Science and Technology
./images/train/469.jpg,a fridge filled with drinks
./images/train/47.jpg,An elderly couple sits on a bench on the beach.
./images/train/470.jpg,The plan of the new campus of Hangzhou 2022 Winter Olympics Games is revealed
./images/train/471.jpg,A group of people sitting around a table.
./images/train/472.jpg,People are enjoying the sunny day in the city.
./images/train/473.jpg,The four-story pavilion in the scenic area of the Daming Palace Museum in Jinan is a popular tourist spot.
./images/train/474.jpg,Photo of a temple gate with a blue banner saying 'do good for the future' in Chinese.
./images/train/475.jpg,The main entrance of the University of Science and Technology of China (USTC).
./images/train/476.jpg,A large elephant stands in front of a crowd of people.
./images/train/477.jpg,"The photo shows a tree-lined road in a park, with fallen yellow leaves covering the pavement."
./images/train/478.jpg,"A residential building in the foreground, with trees in the background and a cloudy sky."
./images/train/479.jpg,People are watching the performance under the tree.
./images/train/48.jpg,"Window with a view of a red-tiled roof and a tree, with a wooden table in the foreground holding an open book and a plate of watermelon slices."
./images/train/480.jpg,"A view of Mehrangarh Fort at sunset, taken from below, with the fort lit up and the sky pink."
./images/train/481.jpg,Sunlight shining through the trees in a forest.
./images/train/482.jpg,"Cuban tody, Todus multicolor, perched on a branch in the Zapata Swamp, Cuba."
./images/train/483.jpg,Person standing on a beach looking at the night sky
./images/train/484.jpg,A ceiling installation of orange and yellow circles with portraits of people printed on them.
./images/train/485.jpg,A cottonwood tree in fall color stands between two orange sandstone cliffs in a slot canyon.
./images/train/486.jpg,"This is a picture of the Tarantula Nebula, which is a star-forming region in the Large Magellanic Cloud."
./images/train/487.jpg,A group of penguins jumping into the sea from a rock surrounded by icebergs.
./images/train/488.jpg,Petroglyphs on a rock face in the Black Rock Desert of Nevada.
./images/train/489.jpg,A crow sitting on a tree branch
./images/train/49.jpg,"Basketball players from the University of the Philippines and Ateneo de Davao University compete for the ball during their game at the UP-Davao campus on February 21, 2021."
./images/train/490.jpg,"The salt formations of the Racetrack Playa, seen here at sunset, are among the most unique features of Death Valley National Park."
./images/train/491.jpg,Snowy forest with illuminated orange cones in the forrest.
./images/train/492.jpg,Swans in the lake in winter wallpaper - Nature wallpapers - #3740
./images/train/493.jpg,"A pair of Molang socks in white and pink color with a cute Molang,"
./images/train/494.jpg,A person playing a guitar in a room with many guitars hanging on the wall.
./images/train/495.jpg,"This is the former site of the Shanghai Customs House, where the Chinese people gathered to mourn the loss of the Titanic's survivors."
./images/train/496.jpg,An oscilloscope showing two signals with different frequencies superimposed on each other.
./images/train/497.jpg,A trunk with a lot of space
./images/train/498.jpg,A car display in a shopping mall.
./images/train/499.jpg,A man in a suit and hat carries a briefcase and walks up a fire escape.
./images/train/5.jpg,A group of people are having a picnic under a tent in the park.
./images/train/50.jpg,A man in white clothes riding a blue bicycle down a small road.
./images/train/500.jpg,a view of the city from the steps of a park
./images/train/501.jpg,A red bridge with a grey sky in the background.
./images/train/502.jpg,A team of people rowing a dragon boat on a river
./images/train/503.jpg,Flyboarding over a waterfall
./images/train/504.jpg,The picture shows lotus leaves and flowers in the lake.
./images/train/505.jpg,People are playing in the community sports ground in the evening.
./images/train/506.jpg,"The front view of the museum, with a large entrance and a blue roof."
./images/train/507.jpg,The lake is surrounded by green trees.
./images/train/508.jpg,"The main halls of the temple are yellow, with black tile roofs and gray tile eaves. There are many visitors in the halls and on the steps."
./images/train/509.jpg,A tree with white flowers in a park
./images/train/51.jpg,"Snowflakes have fallen, the world is white, the trees and rocks are covered with snow."
./images/train/510.jpg,Two guns displayed in a case.
./images/train/511.jpg,A pink Kalanchoe plant with small white flowers blooming in the garden
./images/train/512.jpg,The sky and water are both very tranquil.
./images/train/513.jpg,"The Water Cube, a blue cube with a honeycomb pattern on its surface, is now lit up in blue."
./images/train/514.jpg,"The picture shows that the competition has started, and the audience on the scene is very enthusiastic. Some students holding flags are watching the game with excitement."
./images/train/515.jpg,"The photo shows the exterior of a two-story building with a stone sign in front of it that says ""荣誉碑""."
./images/train/516.jpg,"The photo shows that it is the bloom season of樱花, and the campus is filled with the beauty of pink樱花."
./images/train/517.jpg,"A screen showing the number of students, teachers, and认证的课程 at the人工智慧与自动化学院 at Zhejiang University."
./images/train/518.jpg,"The photo shows the night view of the Bund in Shanghai, with the Oriental Pearl TV Tower and the Shanghai Tower in the distance. A large crowd is gathered on the Bund, with some tourists taking photos of the city skyline."
./images/train/519.jpg,"Street signs in Suzhou, China,指示东华林街和迎泽路"
./images/train/52.jpg,A Christmas tree made out of teddy bears.
./images/train/520.jpg,Two tickets to the 2022/03/05 Xi'an China International Cartoon and Animation Festival for sale
./images/train/521.jpg,A photo showing books and a plaque of a DOS company.
./images/train/522.jpg,"The main building of Wuchang University, with Chinese characters on the third floor reading ""Wuchang University""."
./images/train/523.jpg,A powerpoint presentation about how to do homework is displayed on a screen.
./images/train/524.jpg,The ancient city wall of Nanjing is the only existing city wall in the ancient capital of six dynasties.
./images/train/525.jpg,The main entrance of the Ministry of Education of the People's Republic of China.
./images/train/526.jpg,羽毛球协会举办了一场别开生面的羽毛球友谊赛，会员们积极参与，不仅切磋了球技还交流了感情。
./images/train/527.jpg,"A table filled with various plates of food, including meat, vegetables, and fruit."
./images/train/528.jpg,Barbed wire on top of a concrete fence
./images/train/529.jpg,A large building with a lawn in front of it
./images/train/53.jpg,A dining table with plates of food on it
./images/train/530.jpg,The Yu Yuan Garden is a must-see attraction in Shanghai. It is a traditional Chinese garden located in the old city of Shanghai. The garden is a beautiful oasis in the heart of the city and is a great place to relax and enjoy the peace and quiet.
./images/train/531.jpg,A vase made of clay on a pottery wheel
